"id","timestamp","location","aqi","pm25","pm10","co","so2","no2","o3"
"33626","2025-12-20 20:27:18.002082+00","Ha Nam","132","48","69","1000","21","34","7"
"33627","2025-12-20 20:27:20.12649+00","Ha Nam Province","152","57","77","977","19","31","7"
"33628","2025-12-20 20:27:22.261864+00","Ha Noi","118","42","61","979","22","40","5"
"33629","2025-12-20 20:27:24.400801+00","Hai Duong","155","64","79","948","16","37","9"
"33630","2025-12-20 20:27:26.555423+00","Hai Phong","156","62","72","831","12","30","12"
"33631","2025-12-20 20:27:28.698037+00","Ho Chi Minh","74","21","40","536","17","29","26"
"33632","2025-12-20 20:27:30.829556+00","Hanoi","119","43","66","1000","24","44","5"
"33633","2025-12-20 20:27:32.958151+00","Hung Yen","158","66","80","986","20","32","7"
"33634","2025-12-20 20:27:35.088169+00","Hoa Binh Province","117","42","85","1000","25","42","5"
"33635","2025-12-20 20:27:37.274949+00","Khanh Hoa","44","8","13","317","5","33","24"
"33636","2025-12-20 20:27:39.401713+00","Lam Dong","44","8","11","138","2","4","21"
"33637","2025-12-20 20:27:41.550485+00","Lang Son","154","60","86","760","7","28","4"
"33638","2025-12-20 20:27:43.689577+00","Lang Son Province","157","64","78","948","13","36","5"
"33639","2025-12-20 20:27:45.814191+00","Lao Cai","99","35","38","343","2","5","26"
"33640","2025-12-20 20:27:47.937678+00","Long An","87","28","50","474","10","36","22"
"33641","2025-12-20 20:27:50.071472+00","Nghe An","89","30","45","870","22","30","20"
"33642","2025-12-20 20:27:52.197656+00","Ninh Binh","154","59","71","708","13","31","6"
"33643","2025-12-20 20:27:54.335348+00","Ninh Thuan","50","9","14","136","1","6","28"
"33644","2025-12-20 20:27:56.511123+00","Phu Tho","160","68","78","877","14","29","14"
"33645","2025-12-20 20:27:58.640868+00","Quang Binh Province","69","19","34","617","17","21","29"
"33646","2025-12-20 20:28:00.766276+00","Quang Nam","58","13","19","159","1","9","29"
"33647","2025-12-20 20:28:02.896882+00","Quang Ngai","64","16","22","139","1","7","18"
"33648","2025-12-20 20:28:06.050813+00","Quang Ninh","142","53","58","661","7","19","13"
"33649","2025-12-20 20:28:08.211018+00","Quang Ninh Province","115","41","53","589","4","16","19"
"33650","2025-12-20 20:28:10.340456+00","Quang Tri","115","41","53","589","4","16","19"
"33651","2025-12-20 20:28:12.48983+00","Son La","156","62","107","1000","20","38","7"
"33652","2025-12-20 20:28:14.648982+00","Tay Ninh","107","38","53","601","16","35","22"
"33653","2025-12-20 20:28:16.823747+00","Thai Binh","127","46","63","746","12","25","12"
"33654","2025-12-20 20:28:18.950429+00","Thai Binh Province","144","53","67","781","14","28","12"
"33655","2025-12-20 20:28:21.090664+00","Thua Thien Hue","50","9","24","143","1","9","25"
"33656","2025-12-20 20:28:23.263292+00","Tra Vinh","85","27","38","325","4","18","32"
"33657","2025-12-20 20:28:25.402879+00","Tuyen Quang Province","158","65","93","945","16","36","8"
"33658","2025-12-20 20:28:27.537973+00","Vinh Long","116","42","55","458","6","21","28"
"33659","2025-12-20 20:28:29.666524+00","Vinh Phuc","122","44","58","1000","25","49","2"
"33660","2025-12-20 21:22:15.368777+00","Ba Ria Vung Tau","55","11","34","298","6","13","28"
"33661","2025-12-20 21:22:17.879213+00","Bac Giang","151","61","75","978","15","39","6"
"33662","2025-12-20 21:22:20.43065+00","Bac Ninh","125","45","62","1000","19","39","4"
"33663","2025-12-20 21:22:22.903825+00","Binh Dinh","51","9","16","242","4","25","26"
"33664","2025-12-20 21:22:25.197362+00","Binh Duong","118","42","59","526","12","34","24"
"33665","2025-12-20 21:22:27.69597+00","Can Tho","154","59","69","467","5","18","29"
"33666","2025-12-20 21:22:30.948819+00","Cao Bang","120","44","70","648","3","24","4"
"33667","2025-12-20 21:22:33.482335+00","Da Nang","51","10","20","139","1","10","41"
"33668","2025-12-20 21:22:36.032058+00","Gia Lai","31","6","17","998","17","147","16"
"33669","2025-12-20 21:22:38.559753+00","Ha Nam","132","48","69","1000","21","34","7"
"33670","2025-12-20 21:22:40.965542+00","Ha Nam Province","152","57","77","977","19","31","7"
"33671","2025-12-20 21:22:43.367074+00","Ha Noi","118","42","61","979","22","40","5"
"33672","2025-12-20 21:22:45.859264+00","Hai Duong","155","64","79","948","16","37","9"
"33673","2025-12-20 21:22:48.238216+00","Hai Phong","156","62","72","831","12","30","12"
"33674","2025-12-20 21:22:50.730716+00","Ho Chi Minh","74","21","40","536","17","29","26"
"33675","2025-12-20 21:22:53.248586+00","Hanoi","119","43","66","1000","24","44","5"
"33676","2025-12-20 21:22:55.656597+00","Hung Yen","158","66","80","986","20","32","7"
"33677","2025-12-20 21:22:58.915301+00","Hoa Binh Province","117","42","85","1000","25","42","5"
"33678","2025-12-20 21:23:02.246996+00","Khanh Hoa","44","8","13","317","5","33","24"
"33679","2025-12-20 21:23:04.735917+00","Lam Dong","44","8","11","138","2","4","21"
"33680","2025-12-20 21:23:07.980875+00","Lang Son","154","60","86","760","7","28","4"
"33681","2025-12-20 21:23:10.477735+00","Lang Son Province","157","64","78","948","13","36","5"
"33682","2025-12-20 21:23:12.888312+00","Lao Cai","99","35","38","343","2","5","26"
"33683","2025-12-20 21:23:15.418185+00","Long An","87","28","50","474","10","36","22"
"33684","2025-12-20 21:23:17.573385+00","Nghe An","89","30","45","870","22","30","20"
"33685","2025-12-20 21:23:20.148361+00","Ninh Binh","154","59","71","708","13","31","6"
"33686","2025-12-20 21:23:22.650114+00","Ninh Thuan","50","9","14","136","1","6","28"
"33687","2025-12-20 21:23:25.211542+00","Phu Tho","160","68","78","877","14","29","14"
"33688","2025-12-20 21:23:27.727908+00","Quang Binh Province","69","19","34","617","17","21","29"
"33689","2025-12-20 21:23:30.204649+00","Quang Nam","58","13","19","159","1","9","29"
"33690","2025-12-20 21:23:32.790064+00","Quang Ngai","64","16","22","139","1","7","18"
"33691","2025-12-20 21:23:35.341372+00","Quang Ninh","142","53","58","661","7","19","13"
"33692","2025-12-20 21:23:37.854449+00","Quang Ninh Province","115","41","53","589","4","16","19"
"33693","2025-12-20 21:23:40.00538+00","Quang Tri","115","41","53","589","4","16","19"
"33694","2025-12-20 21:23:42.399032+00","Son La","156","62","107","1000","20","38","7"
"33695","2025-12-20 21:23:44.94531+00","Tay Ninh","107","38","53","601","16","35","22"
"33696","2025-12-20 21:23:47.492875+00","Thai Binh","127","46","63","746","12","25","12"
"33697","2025-12-20 21:23:49.993657+00","Thai Binh Province","144","53","67","781","14","28","12"
"33698","2025-12-20 21:23:52.531267+00","Thua Thien Hue","50","9","24","143","1","9","25"
"33699","2025-12-20 21:23:54.683872+00","Tra Vinh","85","27","38","325","4","18","32"
"33700","2025-12-20 21:23:57.211611+00","Tuyen Quang Province","158","65","93","945","16","36","8"
"33701","2025-12-20 21:23:59.599619+00","Vinh Long","116","42","55","458","6","21","28"
"33702","2025-12-20 21:24:02.057214+00","Vinh Phuc","122","44","58","1000","25","49","2"
"33703","2025-12-20 22:23:55.884632+00","Ba Ria Vung Tau","86","28","39","394","6","16","16"
"33704","2025-12-20 22:23:58.058522+00","Bac Giang","151","61","75","978","15","39","6"
"33705","2025-12-20 22:24:00.239593+00","Bac Ninh","125","45","62","1000","19","39","4"
"33706","2025-12-20 22:24:02.393517+00","Binh Dinh","51","9","16","242","4","25","26"
"33707","2025-12-20 22:24:05.70867+00","Binh Duong","155","65","70","625","13","28","10"
"33708","2025-12-20 22:24:07.867638+00","Can Tho","154","59","69","467","5","18","29"
"33709","2025-12-20 22:24:10.013115+00","Cao Bang","120","44","70","648","3","24","4"
"33710","2025-12-20 22:24:12.183842+00","Da Nang","51","10","20","139","1","10","41"
"33711","2025-12-20 22:24:14.3483+00","Gia Lai","31","6","17","998","17","147","16"
"33712","2025-12-20 22:24:16.553129+00","Ha Nam","132","48","69","1000","21","34","7"
"33713","2025-12-20 22:24:18.713817+00","Ha Nam Province","152","57","77","977","19","31","7"
"33714","2025-12-20 22:24:20.868573+00","Ha Noi","118","42","61","979","22","40","5"
"33715","2025-12-20 22:24:23.052675+00","Hai Duong","155","64","79","948","16","37","9"
"33716","2025-12-20 22:24:25.222431+00","Hai Phong","156","62","72","831","12","30","12"
"33717","2025-12-20 22:24:27.374207+00","Ho Chi Minh","74","21","40","536","17","29","26"
"33718","2025-12-20 22:24:29.528756+00","Hanoi","119","43","66","1000","24","44","5"
"33719","2025-12-20 22:24:31.680854+00","Hung Yen","158","66","80","986","20","32","7"
"33720","2025-12-20 22:24:33.867891+00","Hoa Binh Province","117","42","85","1000","25","42","5"
"33721","2025-12-20 22:24:36.07459+00","Khanh Hoa","44","8","13","317","5","33","24"
"33722","2025-12-20 22:24:38.226131+00","Lam Dong","44","8","11","138","2","4","21"
"33723","2025-12-20 22:24:40.37474+00","Lang Son","154","60","86","760","7","28","4"
"33724","2025-12-20 22:24:42.552429+00","Lang Son Province","157","64","78","948","13","36","5"
"33725","2025-12-20 22:24:44.713913+00","Lao Cai","99","35","38","343","2","5","26"
"33726","2025-12-20 22:24:46.896527+00","Long An","87","28","50","474","10","36","22"
"33727","2025-12-20 22:24:50.445598+00","Nghe An","84","27","36","816","22","18","10"
"33728","2025-12-20 22:24:52.605307+00","Ninh Binh","154","59","71","708","13","31","6"
"33729","2025-12-20 22:24:54.7586+00","Ninh Thuan","50","9","14","136","1","6","28"
"33730","2025-12-20 22:24:56.983503+00","Phu Tho","160","68","78","877","14","29","14"
"33731","2025-12-20 22:24:59.142407+00","Quang Binh Province","69","19","34","617","17","21","29"
"33732","2025-12-20 22:25:01.305329+00","Quang Nam","58","13","19","159","1","9","29"
"33733","2025-12-20 22:25:03.460021+00","Quang Ngai","64","16","22","139","1","7","18"
"33734","2025-12-20 22:25:05.617687+00","Quang Ninh","142","53","58","661","7","19","13"
"33735","2025-12-20 22:25:07.777699+00","Quang Ninh Province","115","41","53","589","4","16","19"
"33736","2025-12-20 22:25:09.95849+00","Quang Tri","115","41","53","589","4","16","19"
"33737","2025-12-20 22:25:12.133858+00","Son La","156","62","107","1000","20","38","7"
"33738","2025-12-20 22:25:14.303322+00","Tay Ninh","107","38","53","601","16","35","22"
"33739","2025-12-20 22:25:16.519137+00","Thai Binh","127","46","63","746","12","25","12"
"33740","2025-12-20 22:25:18.672996+00","Thai Binh Province","144","53","67","781","14","28","12"
"33741","2025-12-20 22:25:20.833114+00","Thua Thien Hue","50","9","24","143","1","9","25"
"33742","2025-12-20 22:25:24.27228+00","Tra Vinh","113","39","44","353","4","13","18"
"33743","2025-12-20 22:25:26.436461+00","Tuyen Quang Province","158","65","93","945","16","36","8"
"33744","2025-12-20 22:25:28.614485+00","Vinh Long","116","42","55","458","6","21","28"
"33745","2025-12-20 22:25:30.809239+00","Vinh Phuc","122","44","58","1000","25","49","2"
"33746","2025-12-20 23:23:36.328015+00","Ba Ria Vung Tau","86","28","39","394","6","16","16"
"33747","2025-12-20 23:23:38.502284+00","Bac Giang","151","61","75","978","15","39","6"
"33748","2025-12-20 23:23:40.649218+00","Bac Ninh","125","45","62","1000","19","39","4"
"33749","2025-12-20 23:23:42.823985+00","Binh Dinh","51","9","16","242","4","25","26"
"33750","2025-12-20 23:23:44.97484+00","Binh Duong","155","65","70","625","13","28","10"
"33751","2025-12-20 23:23:47.112686+00","Can Tho","154","59","69","467","5","18","29"
"33752","2025-12-20 23:23:49.276196+00","Cao Bang","120","44","70","648","3","24","4"
"33753","2025-12-20 23:23:51.420999+00","Da Nang","51","10","20","139","1","10","41"
"33754","2025-12-20 23:23:53.562948+00","Gia Lai","31","6","17","998","17","147","16"
"33755","2025-12-20 23:23:55.794469+00","Ha Nam","132","48","69","1000","21","34","7"
"33756","2025-12-20 23:23:57.953549+00","Ha Nam Province","152","57","77","977","19","31","7"
"33757","2025-12-20 23:24:00.097492+00","Ha Noi","118","42","61","979","22","40","5"
"33758","2025-12-20 23:24:02.261893+00","Hai Duong","155","64","79","948","16","37","9"
"33759","2025-12-20 23:24:04.41765+00","Hai Phong","156","62","72","831","12","30","12"
"33760","2025-12-20 23:24:06.602956+00","Ho Chi Minh","74","21","40","536","17","29","26"
"33761","2025-12-20 23:24:08.757588+00","Hanoi","119","43","66","1000","24","44","5"
"33762","2025-12-20 23:24:10.899538+00","Hung Yen","158","66","80","986","20","32","7"
"33763","2025-12-20 23:24:13.039356+00","Hoa Binh Province","117","42","85","1000","25","42","5"
"33764","2025-12-20 23:24:15.254898+00","Khanh Hoa","44","8","13","317","5","33","24"
"33765","2025-12-20 23:24:17.398378+00","Lam Dong","44","8","11","138","2","4","21"
"33766","2025-12-20 23:24:19.532179+00","Lang Son","154","60","86","760","7","28","4"
"33767","2025-12-20 23:24:21.679755+00","Lang Son Province","157","64","78","948","13","36","5"
"33768","2025-12-20 23:24:23.839259+00","Lao Cai","99","35","38","343","2","5","26"
"33769","2025-12-20 23:24:25.979953+00","Long An","87","28","50","474","10","36","22"
"33770","2025-12-20 23:24:28.130043+00","Nghe An","84","27","36","816","22","18","10"
"33771","2025-12-20 23:24:30.26893+00","Ninh Binh","154","59","71","708","13","31","6"
"33772","2025-12-20 23:24:32.403849+00","Ninh Thuan","50","9","14","136","1","6","28"
"33773","2025-12-20 23:24:34.616745+00","Phu Tho","160","68","78","877","14","29","14"
"33774","2025-12-20 23:24:36.771136+00","Quang Binh Province","69","19","34","617","17","21","29"
"33775","2025-12-20 23:24:38.908291+00","Quang Nam","58","13","19","159","1","9","29"
"33776","2025-12-20 23:24:41.055165+00","Quang Ngai","64","16","22","139","1","7","18"
"33777","2025-12-20 23:24:43.21626+00","Quang Ninh","142","53","58","661","7","19","13"
"33778","2025-12-20 23:24:45.373294+00","Quang Ninh Province","115","41","53","589","4","16","19"
"33779","2025-12-20 23:24:47.509934+00","Quang Tri","115","41","53","589","4","16","19"
"33780","2025-12-20 23:24:49.664877+00","Son La","156","62","107","1000","20","38","7"
"33781","2025-12-20 23:24:51.824502+00","Tay Ninh","107","38","53","601","16","35","22"
"33782","2025-12-20 23:24:54.012553+00","Thai Binh","127","46","63","746","12","25","12"
"33783","2025-12-20 23:24:56.143526+00","Thai Binh Province","144","53","67","781","14","28","12"
"33784","2025-12-20 23:24:58.299147+00","Thua Thien Hue","50","9","24","143","1","9","25"
"33785","2025-12-20 23:25:00.447447+00","Tra Vinh","113","39","44","353","4","13","18"
"33786","2025-12-20 23:25:02.583745+00","Tuyen Quang Province","158","65","93","945","16","36","8"
"33787","2025-12-20 23:25:04.72559+00","Vinh Long","116","42","55","458","6","21","28"
"33788","2025-12-20 23:25:06.886259+00","Vinh Phuc","122","44","58","1000","25","49","2"
"33789","2025-12-21 02:13:15.889531+00","Ba Ria Vung Tau","86","28","39","394","6","16","16"
"33790","2025-12-21 02:13:19.671526+00","Bac Giang","154","60","79","419","7","13","25"
"33791","2025-12-21 02:13:24.069737+00","Bac Ninh","162","72","85","504","11","17","19"
"33792","2025-12-21 02:13:27.954538+00","Binh Dinh","39","7","13","293","10","30","27"
"33793","2025-12-21 02:13:30.427691+00","Binh Duong","155","65","70","625","13","28","10"
"33794","2025-12-21 02:13:34.185878+00","Can Tho","156","63","78","620","6","15","27"
"33795","2025-12-21 02:13:37.743333+00","Cao Bang","94","32","54","452","2","8","10"
"33796","2025-12-21 02:13:41.202574+00","Da Nang","42","8","15","174","1","9","40"
"33797","2025-12-21 02:13:44.879483+00","Gia Lai","26","5","14","940","17","121","17"
"33798","2025-12-21 02:13:49.281919+00","Ha Nam","163","72","92","507","12","15","16"
"33799","2025-12-21 02:13:52.655137+00","Ha Nam Province","158","66","87","576","13","19","16"
"33800","2025-12-21 02:13:56.613015+00","Ha Noi","167","78","95","427","12","15","20"
"33801","2025-12-21 02:14:00.547011+00","Hai Duong","157","64","80","435","9","14","31"
"33802","2025-12-21 02:14:03.97987+00","Hai Phong","157","63","77","444","8","14","30"
"33803","2025-12-21 02:14:07.117189+00","Ho Chi Minh","106","38","50","465","16","22","25"
"33804","2025-12-21 02:14:15.463443+00","Hanoi","164","74","100","386","12","16","20"
"33805","2025-12-21 02:14:20.526545+00","Hung Yen","158","65","86","594","14","21","14"
"33806","2025-12-21 02:14:25.147243+00","Hoa Binh Province","157","64","86","385","12","13","18"
"33807","2025-12-21 02:14:28.652357+00","Khanh Hoa","37","7","9","285","6","29","25"
"33808","2025-12-21 02:14:33.630994+00","Lam Dong","28","5","8","121","2","5","25"
"33809","2025-12-21 02:14:37.28753+00","Lang Son","100","36","57","376","4","10","13"
"33810","2025-12-21 02:14:41.272518+00","Lang Son Province","154","59","74","417","6","11","24"
"33811","2025-12-21 02:14:45.132809+00","Lao Cai","85","28","34","467","4","6","16"
"33812","2025-12-21 02:14:49.185822+00","Long An","116","42","52","476","12","32","18"
"33813","2025-12-21 02:14:51.642432+00","Nghe An","84","27","36","816","22","18","10"
"33814","2025-12-21 02:14:55.254866+00","Ninh Binh","157","64","81","531","12","17","14"
"33815","2025-12-21 02:14:59.389062+00","Ninh Thuan","33","6","9","121","1","4","29"
"33816","2025-12-21 02:15:01.610438+00","Phu Tho","156","63","80","442","5","7","20"
"33817","2025-12-21 02:15:04.12902+00","Quang Binh Province","66","17","26","394","5","9","14"
"33818","2025-12-21 02:15:09.245739+00","Quang Nam","56","12","16","141","1","4","30"
"33819","2025-12-21 02:15:14.933713+00","Quang Ngai","64","16","21","138","1","6","18"
"33820","2025-12-21 02:15:18.141787+00","Quang Ninh","123","46","61","472","6","13","23"
"33821","2025-12-21 02:15:21.718344+00","Quang Ninh Province","97","34","51","502","4","11","18"
"33822","2025-12-21 02:15:24.253357+00","Quang Tri","97","34","51","502","4","11","18"
"33823","2025-12-21 02:15:27.464676+00","Son La","127","46","65","438","8","10","22"
